id,gender,salary,doj
1831,M,12892.4,2023-11-29
1477,F,13338.13,2021-09-25
1708,F,12759.33,2021-08-24
1778,F,11889.75,2023-05-23
1236,M,20985.35,2022-04-29
1514,M,12781.79,2020-01-20
1876,M,10946.94,2021-06-01
1798,F,20278.86,2022-05-07
1463,F,12070.3,2022-12-21
1524,M,22928.98,2020-05-11
1425,F,11512.81,2023-04-14
1052,F,18263.54,2023-04-10
1231,F,14976.31,2023-01-14
1203,M,22156.16,2023-06-26
1888,M,15843.97,2022-12-25
2000,F,12892.54,2020-11-20
1142,F,22489.77,2020-06-01
1272,M,11598.27,2020-03-31
1334,F,10472.27,2023-12-29
1293,F,14088.64,2023-07-13
1901,M,11422.39,2023-07-28
1983,F,15191.75,2023-01-22
1646,F,11337.67,2022-01-17
1961,M,21628.85,2022-06-21
1262,F,21183.38,2021-11-25
1851,M,20128.95,2023-11-19
1063,F,21198.72,2022-10-06
1315,F,12073.31,2022-03-31
1386,M,19433.18,2023-05-12
1803,F,14965.51,2023-09-29
1305,F,18647.47,2022-08-10
1035,F,12587.6,2020-08-13
1364,M,16895.96,2020-07-14
1724,F,15783.04,2022-10-15
1606,F,10970.67,2023-04-20
1570,M,13633.59,2022-05-29
1564,M,18126.04,2020-12-13
1490,M,12069.85,2022-09-22
1814,M,16487.24,2022-06-18
1934,M,17316.62,2022-09-23
1080,M,16772.47,2021-10-05
1525,F,18294.65,2021-07-19
1426,M,19090.02,2022-08-09
1207,F,13967.75,2023-08-16
1113,M,10008.39,2020-04-13
1319,F,17304.0,2020-09-30
1780,M,18028.99,2022-08-22
1691,F,20239.1,2020-08-04
1242,M,13023.82,2021-11-22
1301,M,19263.9,2022-06-02
1005,M,12174.89,2021-06-20
1087,F,12916.59,2021-04-07
1070,M,11692.57,2021-09-25
1270,F,14176.99,2023-02-03
1909,F,10707.47,2021-01-04
1108,M,10468.08,2022-10-30
1694,F,11445.75,2022-08-13
1455,M,15035.18,2020-09-19
1423,F,10185.35,2021-03-26
1966,M,11632.17,2022-01-09
1998,M,12055.25,2020-10-26
1983,F,20556.53,2021-10-03
1277,F,20455.56,2020-08-24
1730,M,15803.75,2022-07-16
1020,M,10053.26,2022-07-18
1036,F,19351.36,2021-04-08
1711,F,10437.77,2022-04-12
1012,M,18603.8,2021-11-02
1208,M,16741.73,2022-03-30
1885,F,18105.71,2022-07-06
1733,M,18192.49,2022-06-12
1920,M,19585.89,2020-01-07
1860,M,22567.45,2021-02-06
1983,F,10655.95,2021-01-03
1508,M,14224.75,2023-03-30
1351,F,21259.68,2022-06-21
1494,M,10157.74,2023-06-22
1668,M,15640.47,2022-11-28
1760,M,18969.84,2023-04-10
1318,F,17142.18,2022-12-28
1536,F,14755.59,2023-11-01
1811,F,13970.28,2020-07-17
1341,F,12522.52,2020-07-17
1625,F,11582.14,2022-09-11
1006,F,18405.01,2021-11-30
1690,M,13272.16,2020-11-24
1253,M,17197.4,2023-02-24
1332,M,16052.14,2023-09-04
1592,M,15121.26,2021-10-30
1439,F,21271.79,2022-12-14
1217,F,18541.93,2023-05-05
1986,M,11049.53,2022-10-02
1677,M,15615.19,2021-01-23
1494,M,16060.91,2022-08-22
1991,F,10507.87,2020-05-04
1300,M,13468.34,2023-07-29
1598,F,12397.02,2023-03-19
1048,M,20175.04,2022-09-18
1703,M,21681.19,2022-08-14
1713,F,10497.03,2021-11-23
1382,M,20482.68,2021-08-09
1887,F,18339.52,2022-11-05
1033,M,12156.49,2021-05-27
1467,F,17906.87,2021-07-12
1911,M,13501.24,2023-11-12
1555,F,16789.61,2020-03-07
1848,F,19286.09,2020-10-14
1102,M,16981.38,2023-10-17
1116,M,16193.72,2022-01-16
1527,M,12395.22,2020-04-28
1732,F,20828.18,2022-04-27
1017,M,19917.4,2021-01-18
1174,F,22225.7,2021-05-15
1047,M,19518.58,2021-03-14
1948,F,19018.92,2020-12-31
1254,M,16350.03,2021-07-15
1161,F,18175.95,2020-01-06
1922,M,21375.1,2020-02-28
1303,M,20255.13,2023-01-12
1285,M,13191.6,2021-03-15
1714,M,13564.01,2020-01-23
1480,F,19166.4,2021-10-02
1497,F,18891.1,2020-05-31
1701,M,13946.15,2022-10-16
1180,F,10844.38,2021-06-11
1720,M,15457.83,2023-12-26
1289,F,22340.68,2022-01-07
1870,M,18273.2,2023-08-08
1798,F,12705.46,2023-01-24
1906,M,14662.01,2022-09-24
1206,M,18556.91,2022-06-06
1394,F,15633.9,2021-01-13
1154,F,17006.87,2023-08-27
1224,F,21361.12,2021-09-25
1329,M,17653.47,2021-03-11
1953,M,21244.43,2020-09-28
1695,F,17938.53,2022-09-30
1982,M,19677.6,2020-12-21
1302,F,16901.13,2020-08-25
1113,M,11121.71,2022-05-08
1244,F,13919.27,2021-04-14
1281,F,12143.5,2023-05-28
1658,M,13618.27,2021-07-25
1095,M,19117.62,2023-06-10
1911,M,22322.23,2022-05-05
1417,M,14368.7,2022-03-15
1811,F,14727.55,2023-10-10
1412,F,14499.75,2020-07-09
1397,F,10049.03,2020-12-22
1336,F,13651.39,2020-08-08
1135,F,16900.53,2023-06-25
1132,F,17553.66,2020-05-23
1462,F,17211.61,2022-12-13
1844,F,18562.03,2020-10-01
1306,M,10764.02,2020-03-27
1661,F,11437.08,2023-03-07
1027,F,18401.14,2023-02-20
1460,M,16590.22,2021-11-26
1962,M,19985.91,2023-11-13
1512,M,21267.64,2022-06-23
1341,M,17448.62,2021-12-23
1948,F,21138.2,2022-04-30
1593,M,21916.44,2022-10-23
1201,F,18850.04,2022-09-06
1579,F,10150.84,2023-04-04
1772,F,16602.01,2021-03-02
1784,M,17683.13,2022-08-27
1089,M,11874.65,2021-07-14
1296,M,22066.09,2022-01-19
1267,F,17368.08,2022-08-21
1144,M,11995.98,2022-09-18
1519,F,21413.05,2021-05-05
1456,F,21840.84,2022-03-24
1332,F,12268.18,2021-04-12
1417,F,18782.16,2020-03-19
1252,F,20738.58,2023-06-23
1325,F,12802.71,2021-04-15
1879,M,18201.17,2023-04-07
1138,F,13346.69,2021-04-26
1971,M,19424.38,2020-11-11
1847,M,19641.4,2022-02-26
1991,F,16092.75,2021-12-25
1587,F,20895.25,2021-01-15
1566,F,21555.99,2020-12-22
1542,F,14214.52,2021-06-13
1637,M,18822.65,2021-08-04
1314,M,13565.64,2021-05-24
1314,F,21829.25,2021-04-18
1176,M,20422.67,2023-01-19
1871,F,12475.34,2020-05-12
1146,M,18269.26,2021-06-30
1066,M,21717.63,2022-01-22
1261,M,14225.27,2021-12-28
1221,M,20732.57,2023-11-13
1323,F,19112.11,2021-10-14
1238,F,12355.13,2023-08-25
1414,M,11112.97,2020-08-01
1376,M,21012.65,2022-03-02
1985,F,15488.39,2022-09-04
1878,M,20294.21,2022-11-21
1115,M,22583.02,2021-06-18
1340,M,15470.38,2021-11-23
1391,M,19741.1,2021-05-21
1026,F,21323.5,2020-05-21
1443,F,12224.91,2022-09-27
1350,M,19448.42,2023-03-07
1754,F,17831.76,2023-05-07
1821,F,20130.87,2020-04-05
1609,M,22016.39,2020-01-13
1874,M,13154.39,2020-03-01
1214,M,15484.11,2021-08-13
1238,M,14798.61,2023-02-26
1185,F,14874.24,2023-01-08
1360,F,13025.19,2021-08-09
1065,M,10534.02,2022-01-29
1369,M,12783.22,2021-12-23
1957,F,20674.64,2022-11-08
1098,M,13920.43,2021-11-20
1267,M,16237.14,2023-10-26
1457,F,22408.82,2023-03-12
1067,M,15034.92,2020-03-27
1081,M,18625.68,2022-06-10
1661,M,18174.25,2023-12-11
1351,M,11932.57,2022-03-30
1315,F,22953.12,2021-04-11
1567,F,22578.7,2020-02-13
1553,M,10282.03,2023-02-08
1412,M,11179.86,2020-01-12
1764,M,10913.14,2022-09-13
1795,F,10584.03,2023-04-03
1795,M,10883.88,2021-07-23
1268,M,21240.82,2020-08-16
1050,F,14783.56,2020-06-13
1237,M,19931.03,2023-06-29
1405,M,21670.09,2023-05-16
1720,M,19317.28,2020-12-15
1792,F,17878.9,2023-07-20
1001,M,12332.15,2021-03-25
1697,M,14500.15,2023-08-23
1971,M,15113.4,2021-06-29
1724,F,11645.29,2022-04-17
1439,M,12551.6,2023-02-25
1808,F,17291.64,2023-11-19
1860,F,18959.99,2021-07-26
1801,F,20447.28,2021-07-27
1821,F,12546.0,2021-07-30
1860,M,12598.46,2023-10-05
1484,M,19764.32,2021-07-28
1392,M,11752.7,2022-12-04
1857,M,17965.97,2023-06-26
1011,F,10454.01,2023-11-18
1096,M,10732.72,2022-08-22
1311,F,19320.23,2023-11-11
1728,F,20573.77,2021-11-21
1931,F,16284.13,2023-01-03
1215,M,12546.16,2023-07-16
1606,F,19004.38,2020-12-05
1167,M,14130.02,2022-03-11
1203,M,10348.68,2021-02-01
1219,M,10027.46,2021-11-23
1285,M,20327.67,2022-04-22
1127,F,11285.91,2021-11-01
1461,F,21954.3,2020-05-30
1722,F,12581.81,2020-02-10
1962,F,12129.66,2020-11-06
1780,F,10583.2,2020-04-09
1774,M,17471.31,2023-12-11
1434,F,10181.8,2021-11-03
1188,F,18986.96,2022-11-21
1181,F,14362.17,2020-04-01
1978,M,14517.64,2020-02-03
1216,M,19985.31,2022-09-10
1762,M,21745.92,2021-01-06
1419,M,22130.31,2022-02-16
1350,F,21014.82,2023-09-14
1832,F,18526.15,2021-03-07
1748,F,15424.18,2021-10-05
1154,F,20462.54,2021-03-29
1647,M,21656.59,2023-04-17
1831,F,11699.11,2022-10-30
1539,M,16316.23,2021-12-03
1032,F,19151.19,2022-07-01
1843,M,11137.45,2021-08-23
1932,M,11391.32,2020-08-10
1158,F,11919.37,2022-11-23
1861,F,19441.74,2020-02-12
1068,M,21307.7,2022-04-13
1783,M,22066.92,2021-03-18
1485,F,19187.75,2021-03-07
1334,F,13720.75,2020-09-15
1155,F,21351.1,2021-03-15
1629,M,10021.53,2020-04-21
1783,M,12556.02,2023-12-25
1195,F,19930.23,2020-02-15
1880,F,14768.39,2023-11-07
1860,M,19643.34,2020-07-29
1275,M,14514.15,2023-07-28
1222,M,20425.5,2022-10-15
1445,M,14101.73,2022-05-25
1605,F,15153.4,2021-11-11
1291,F,18836.42,2022-09-12
1848,M,22344.82,2022-12-04
1863,F,20026.2,2020-06-18
1723,M,20652.32,2020-09-05
1508,F,20382.68,2023-04-26
1550,M,10341.87,2023-11-21
1204,F,13624.02,2022-11-13
1590,F,20471.47,2022-01-21
1305,F,20403.99,2021-04-24
1156,F,13471.6,2021-06-12
1451,F,18466.26,2020-07-08
1283,M,20892.8,2022-01-20
1636,F,10224.7,2021-03-18
1876,M,20315.3,2020-02-06
1774,F,15662.03,2023-04-29
1180,F,12236.72,2022-02-28
1072,F,22423.54,2022-07-24
1762,M,14008.78,2022-07-20
1768,M,12933.45,2021-01-14
1987,F,11616.27,2020-04-27
1701,M,10085.21,2022-01-11
1050,F,12319.01,2023-09-03
1890,M,12616.57,2023-10-27
1841,M,14962.02,2021-11-18
1023,F,21454.99,2020-03-27
1970,M,14834.28,2023-10-21
1699,F,14168.62,2022-05-12
1343,F,11607.34,2020-01-30
1824,F,20132.59,2023-12-05
1047,M,10566.11,2023-06-08
1145,M,11332.68,2020-02-08
1531,F,12254.83,2022-01-24
1836,M,19790.16,2023-04-05
1583,F,19465.8,2021-05-22
1443,M,21473.85,2022-04-07
1133,F,11379.85,2023-07-11
1837,M,22031.13,2022-05-04
1944,F,10427.7,2021-11-30
1960,M,12264.62,2022-01-03
1300,M,16513.43,2022-02-23
1886,M,16371.53,2020-01-23
1805,M,11843.8,2023-12-11
1650,F,12361.87,2020-11-19
1299,F,16436.44,2022-04-04
1094,F,21857.12,2021-11-24
1527,M,21621.62,2020-05-05
1412,M,12528.62,2023-06-26
1044,F,22290.38,2020-10-13
1942,F,14468.65,2020-09-30
1201,M,16250.88,2022-10-28
1660,F,17165.64,2020-05-12
1861,F,11444.18,2022-10-19
1583,M,18894.86,2021-04-23
1963,M,14900.13,2022-05-30
1602,F,14918.97,2021-07-04
1755,M,20243.59,2022-03-15
1947,F,18981.19,2021-06-09
1830,M,14790.89,2021-07-27
1624,M,10210.04,2021-03-16
1765,M,11339.08,2020-07-05
1829,M,16026.98,2020-02-25
1423,F,20270.56,2020-04-07
1711,F,13322.53,2022-06-20
1963,F,10617.21,2023-05-22
1460,F,16931.61,2022-12-25
1916,F,10260.59,2023-03-01
1079,M,22644.42,2020-03-21
1442,F,16489.3,2020-04-20
1356,F,13702.19,2020-11-03
1067,F,16519.33,2020-04-02
1651,F,22646.28,2021-10-21
1564,F,11635.85,2020-09-19
1276,F,15379.44,2023-02-26
1145,M,12003.65,2023-07-24
1867,F,14087.07,2020-04-27
1415,M,22183.15,2023-09-23
1878,F,15605.38,2021-02-06
1922,F,14134.68,2022-04-24
1604,M,16423.42,2020-07-04
1369,F,16235.3,2022-07-21
1615,F,17788.59,2022-03-29
1005,M,12112.15,2020-04-16
1251,F,11251.71,2023-07-12
1467,M,19435.58,2020-09-09
1773,F,21844.53,2022-03-02
1821,F,15815.13,2022-03-20
1933,M,20023.72,2022-02-10
1547,F,21715.08,2022-02-06
1666,F,16885.92,2023-01-23
1681,F,17322.57,2020-08-17
1153,F,21929.85,2022-02-18
1941,F,18520.24,2022-06-01
1570,F,14746.91,2020-10-07
1411,M,22103.9,2022-01-19
1997,M,11768.7,2022-03-19
1386,F,11571.1,2021-04-26
1260,F,22565.33,2020-09-14
1834,F,15002.2,2021-12-31
1435,M,19532.24,2020-08-07
1055,M,19120.07,2023-03-08
1496,F,14429.09,2022-01-29
1531,M,17190.89,2022-07-29
1850,F,10602.0,2021-09-07
1527,M,11486.48,2021-07-03
1358,F,14882.65,2020-10-20
1144,F,15828.41,2022-03-12
1318,F,11513.77,2023-12-28
1189,M,12473.85,2021-05-14
1059,F,15963.4,2022-12-13
1346,M,12005.79,2020-06-25
1208,M,10498.87,2022-04-20
1946,F,20132.94,2022-09-24
1111,M,15372.45,2020-05-20
1522,F,20536.99,2021-08-11
1015,M,20508.83,2021-05-29
1362,F,13224.68,2022-09-25
1360,M,20378.28,2022-04-19
1443,F,19996.03,2022-03-17
1326,M,11430.75,2020-11-14
1285,F,14082.42,2022-10-20
1637,M,10178.18,2022-07-11
1198,F,15551.81,2021-06-16
1924,F,21581.72,2022-06-18
1886,M,13626.8,2023-03-09
1807,F,19954.98,2023-06-09
1844,M,14948.39,2020-11-24
1901,F,18156.01,2020-02-09
1200,F,17561.35,2020-10-31
1816,M,19902.27,2022-01-06
1475,F,14090.46,2022-11-13
1374,F,16141.75,2021-03-23
1737,M,12612.09,2023-04-05
1226,F,22940.1,2021-04-29
1675,M,12247.79,2020-06-02
1759,F,15699.57,2020-11-25
1366,M,22716.59,2020-07-21
1766,M,15138.94,2021-10-31
1789,M,22493.23,2020-10-02
1387,M,21672.02,2021-12-29
1276,M,13735.78,2020-07-25
1150,F,16806.9,2020-06-03
1093,M,17304.84,2023-01-05
1336,F,15433.65,2023-11-26
1279,F,10842.66,2022-04-16
1353,M,16091.54,2021-03-21
1952,M,16252.58,2023-07-11
1711,F,19449.72,2022-06-22
1973,M,19134.29,2021-10-01
1371,F,22539.25,2023-08-27
1285,M,17425.35,2023-11-11
1812,F,17842.02,2020-02-06
1940,M,11005.0,2022-08-23
1274,M,11316.26,2020-07-11
1726,M,22290.68,2021-02-26
1637,M,20636.75,2023-06-24
1165,F,17661.57,2022-10-08
1395,M,18986.45,2020-09-27
1475,F,10104.72,2021-03-03
1826,F,21656.58,2020-04-18
1146,M,12357.8,2020-05-17
1570,F,16598.54,2023-11-21
1753,F,14115.54,2020-11-15
1576,F,17795.67,2023-07-10
1645,F,13605.55,2021-11-01
1590,M,21446.55,2020-12-05
1681,F,13744.05,2022-01-30
1070,M,12958.1,2022-03-06
1348,F,21876.28,2021-11-10
1034,M,21112.61,2022-10-21
1335,F,21414.67,2021-07-06
1054,M,12581.32,2020-06-27
1817,M,21227.39,2023-12-08
1602,F,18752.05,2022-07-02
1001,F,20753.67,2023-06-20
1978,F,18111.26,2022-11-25
1343,F,15040.67,2021-08-27
1390,M,17446.23,2021-12-24
1131,M,21035.2,2021-10-30
1845,M,16630.37,2023-03-23
1929,F,13897.28,2020-03-02
1535,M,14127.0,2020-12-25
1373,M,12537.87,2022-08-13
1313,F,18254.55,2020-04-25
1776,F,13007.95,2023-02-04
1368,F,12057.02,2020-10-22
1124,F,21269.42,2021-08-03
1966,M,18773.28,2020-06-18
1124,F,20295.95,2020-01-05
1828,M,16225.73,2022-12-19
1247,M,18251.25,2020-10-12
1723,F,16471.18,2021-07-13
1972,F,13162.22,2021-10-26
1385,M,22874.2,2023-12-14
1253,M,10764.84,2021-10-26
1826,M,15989.41,2023-09-06
1565,F,16608.89,2022-11-08
1328,F,20451.77,2022-06-20
1332,F,11615.37,2020-04-04
1805,M,15048.07,2021-04-30
1203,M,10942.13,2020-10-19
1333,F,13517.01,2021-03-13
1228,M,22916.37,2022-08-28
1969,M,18557.64,2022-08-19
1925,M,15155.3,2022-10-02
1006,F,19593.87,2022-07-14
1329,F,10042.75,2022-10-30
1481,F,15802.34,2021-10-04
1543,M,20365.45,2022-12-24
1497,F,11212.01,2022-09-01
1812,F,17769.43,2021-05-03
1606,F,11023.58,2020-11-13
1595,F,14274.03,2021-07-14
1053,F,13543.66,2023-06-14
1380,F,18484.76,2021-12-19
1912,F,14363.01,2021-11-03
1155,F,19073.81,2020-11-16
1771,F,16014.37,2022-06-30
1200,M,10849.06,2022-03-24
1668,F,22690.45,2022-03-18
1773,F,15160.07,2023-09-04
1725,F,14941.35,2020-01-17
1204,F,17793.52,2023-04-08
1609,F,13149.95,2023-01-25
1364,F,15214.87,2022-11-05
1108,F,18371.54,2020-11-19
1595,M,14649.07,2021-05-25
1888,M,16666.94,2020-11-23
1534,F,12648.03,2021-12-29
1862,M,20859.22,2022-09-17
1561,M,20478.93,2022-03-05
1585,F,22530.96,2023-07-19
1595,M,18890.42,2021-08-07
1642,F,19536.27,2023-08-09
1146,F,22367.95,2020-07-18
1929,M,14745.04,2022-03-19
1562,M,18370.26,2021-12-25
1177,M,21693.57,2020-02-22
1577,M,17045.36,2020-01-24
1174,F,21199.12,2021-04-26
1716,F,22267.16,2020-05-26
1846,M,14353.28,2023-06-18
1290,M,13750.91,2022-04-26
1036,F,18305.84,2021-02-09
1526,M,17127.94,2021-01-26
1294,F,13574.16,2022-04-05
1552,F,15757.68,2023-09-14
1410,M,10234.93,2020-12-01
1770,M,17499.77,2020-04-20
1505,M,22625.47,2020-10-06
1986,F,14034.54,2023-04-22
1817,M,18475.45,2022-02-01
1748,M,21260.34,2023-11-14
1971,F,13645.6,2020-08-02
1795,F,17394.15,2021-07-13
1161,M,22134.93,2020-05-27
1632,F,18751.52,2023-01-11
1040,M,18466.92,2022-10-04
1535,F,10679.83,2021-06-20
1880,F,12366.22,2022-04-22
1134,M,11982.38,2021-09-04
1748,F,22160.66,2021-12-24
1124,M,15928.21,2020-04-24
1573,M,11245.02,2020-11-17
1333,F,20564.45,2020-10-09
1907,F,17760.91,2020-07-19
1288,M,20595.24,2022-05-19
1986,F,12847.84,2023-04-27
1593,M,19151.46,2020-06-16
1761,M,21313.94,2021-03-14
1382,F,10045.56,2020-06-28
1607,F,20920.24,2023-06-10
1742,M,22433.33,2023-03-15
1800,F,19112.18,2022-07-02
1661,M,10477.07,2021-01-02
1013,M,16554.07,2023-01-25
1303,M,17135.58,2021-11-13
1217,F,18444.08,2020-03-11
1630,F,16256.07,2022-04-03
1835,F,19926.58,2023-01-31
1153,F,18741.99,2020-12-10
1820,F,22690.18,2023-05-09
1517,M,18538.13,2022-04-30
1813,M,17909.09,2021-12-21
1724,M,20979.53,2023-05-25
1148,F,18691.83,2020-10-05
1899,F,15079.7,2022-09-07
1556,F,10629.45,2020-12-09
1281,F,13736.77,2020-07-05
1508,F,16616.84,2021-06-22
1582,F,15008.09,2021-04-18
1696,F,11732.48,2021-04-01
1968,M,16356.95,2023-06-07
1614,F,22000.39,2021-01-06
1337,F,14866.16,2023-01-19
1857,F,12984.91,2021-04-03
1176,F,15653.32,2020-03-12
1181,F,20843.22,2022-06-09
1252,F,11008.98,2022-05-24
1194,M,13938.43,2022-10-12
1533,F,20977.33,2020-02-28
1291,F,15892.92,2023-06-05
1487,M,14842.96,2022-05-31
1911,F,18382.94,2023-06-24
1883,F,14106.48,2023-01-30
1347,M,20961.23,2023-12-20
1896,M,15219.24,2021-02-15
1308,F,12572.48,2023-07-09
1642,M,13921.25,2023-07-08
1557,M,20302.86,2023-05-21
1407,M,16927.33,2023-09-22
1620,F,10134.44,2020-10-24
1840,M,13915.49,2022-02-24
1780,F,20286.53,2023-05-11
1433,F,10393.24,2020-09-25
1883,F,21694.84,2023-12-30
1045,M,20641.44,2023-06-08
1122,F,15892.3,2023-05-19
1941,M,10182.62,2021-06-12
1477,M,19361.68,2023-05-26
1485,M,11512.67,2023-05-23
1087,F,22466.68,2023-01-09
1410,F,17853.34,2022-12-02
1932,F,14481.85,2020-09-07
1197,F,12019.25,2022-08-18
1249,F,14996.13,2022-05-08
1756,M,15455.23,2020-01-22
1596,F,15350.09,2023-04-28
1479,F,11071.94,2022-09-26
1427,F,19518.07,2020-08-03
1530,M,18286.68,2023-03-13
1014,M,20317.58,2020-02-09
1026,F,21002.53,2021-02-22
1295,F,21514.39,2021-06-13
1366,F,16016.71,2021-02-06
1713,M,22309.81,2022-05-04
1560,M,20943.24,2022-12-13
1534,F,21074.73,2023-03-11
1885,M,18893.79,2023-01-18
1430,M,18258.03,2021-06-26
1581,F,20262.08,2023-12-31
1269,F,13787.04,2020-12-06
1820,F,19333.89,2023-08-09
1599,M,21172.81,2023-03-15
1117,F,22226.37,2020-03-15
1425,M,22530.55,2023-02-24
1394,F,20731.26,2020-11-08
1332,F,17281.21,2021-01-13
1186,F,14567.94,2020-12-03
1569,F,13429.65,2023-10-25
1023,M,13298.01,2021-11-15
1130,F,15750.95,2021-02-24
1940,M,13623.15,2023-06-03
1120,F,11981.71,2023-04-09
1607,F,11651.69,2020-03-30
1217,M,14566.6,2022-04-19
1907,M,14590.81,2020-12-11
1598,M,13616.34,2023-04-22
1887,F,16838.78,2020-12-09
1391,M,14455.08,2021-01-17
1663,F,15801.1,2021-08-12
1397,F,19955.27,2020-12-02
1540,F,11036.6,2021-11-28
2000,F,16687.92,2022-04-10
1678,F,15396.3,2020-09-05
1923,F,16114.04,2020-07-11
1992,M,11554.75,2020-08-18
1147,M,22751.62,2022-10-07
1304,M,15093.05,2020-06-22
1876,F,21460.4,2021-10-11
1750,M,15611.97,2021-07-24
1538,M,18729.04,2022-01-06
1003,F,16731.46,2023-06-23
1459,F,11514.06,2022-01-28
1017,M,11272.03,2022-04-03
1252,F,21606.9,2020-12-21
1858,M,16835.21,2021-06-08
1562,M,10842.13,2020-12-23
1897,M,19283.85,2021-07-13
1036,M,14059.64,2023-03-10
1487,F,13707.85,2021-10-18
1436,M,21803.39,2022-05-04
1424,F,17496.35,2020-10-04
1986,F,16863.61,2023-02-19
1364,F,12520.42,2021-01-31
1939,F,11012.06,2022-02-01
1025,M,22751.48,2023-09-08
1967,F,11427.11,2022-02-23
1016,M,18980.36,2022-08-12
1401,M,14026.97,2020-03-09
1547,F,22586.36,2021-07-25
1015,M,18933.07,2022-10-26
1140,F,21175.5,2020-07-16
1478,M,13397.28,2023-02-05
1297,F,19690.75,2023-05-06
1048,M,14477.74,2023-01-29
1529,M,10847.41,2021-04-11
1558,F,11999.86,2020-01-09
1707,M,18616.8,2021-10-16
1178,M,13725.43,2022-10-02
1507,M,21395.09,2023-01-01
1537,M,20393.75,2023-09-11
1205,F,22377.05,2021-01-22
1690,F,11592.21,2021-05-25
1034,M,10652.88,2020-05-04
1824,F,18012.3,2023-06-19
1759,F,18391.96,2020-12-08
1252,M,10672.1,2021-05-25
1766,M,11403.13,2022-04-30
1371,F,20091.8,2020-09-29
1966,F,13164.32,2021-02-25
1855,M,12506.73,2021-06-10
1349,M,17674.88,2021-02-18
1626,F,18081.59,2020-01-30
1877,F,19368.42,2020-12-02
1846,F,19342.06,2022-04-19
1819,M,21854.13,2022-12-18
1381,M,10676.53,2020-09-11
1660,F,19277.42,2020-01-02
1001,F,20839.02,2022-11-13
1902,M,11407.37,2023-04-24
1680,M,19931.22,2021-07-21
1420,M,12712.86,2023-05-29
1143,F,14984.87,2023-01-22
1384,F,11835.38,2020-09-23
1822,F,18366.62,2023-01-01
1600,M,14516.15,2021-02-21
1790,M,22008.15,2021-02-21
1147,M,21188.86,2023-03-31
1714,M,12297.32,2021-05-30
1511,M,15456.34,2020-07-03
1667,M,19500.46,2022-02-08
1396,F,16363.75,2020-10-28
1657,F,16507.55,2020-07-25
1099,M,20793.36,2021-12-24
1057,F,19782.42,2020-12-26
1240,F,22285.84,2020-12-23
1927,F,10413.6,2020-12-01
1738,M,20182.13,2022-07-30
1834,M,18553.43,2020-12-06
1102,F,21505.85,2023-04-26
1328,F,15802.57,2023-05-24
1303,M,22769.27,2020-05-25
1075,F,15333.81,2021-10-19
1417,M,14265.76,2020-07-12
1628,M,15911.98,2021-06-25
1742,M,16351.23,2020-04-13
1083,M,13451.86,2021-08-08
1247,M,13122.72,2022-08-16
1746,F,16147.26,2021-03-01
1003,M,19680.0,2020-12-09
1245,F,14223.39,2020-07-23
1178,F,14292.39,2023-06-30
1940,M,15467.56,2023-08-01
1416,F,12499.09,2023-12-24
1332,M,14598.82,2021-10-02
1633,M,22502.77,2021-06-16
1875,F,20522.57,2021-03-28
1926,F,12250.68,2022-06-20
1899,M,21057.48,2020-06-02
1559,F,14540.23,2022-06-15
1850,M,11529.89,2020-04-23
1787,F,10973.38,2021-10-04
1334,F,12612.53,2020-09-07
1678,F,18764.22,2021-05-08
1492,F,18779.5,2020-07-02
1146,F,21311.86,2022-01-02
1602,M,17972.38,2022-10-12
1692,F,10745.88,2020-09-17
1409,M,21643.42,2020-08-06
1640,M,21158.06,2023-09-05
1094,M,21298.29,2020-06-21
1389,F,16608.71,2021-08-17
1340,F,19778.29,2021-08-19
1284,F,10727.57,2021-04-26
1362,F,21312.76,2020-08-15
1776,F,14896.98,2022-03-28
1123,M,11965.3,2023-03-19
1239,M,20069.87,2020-09-26
1337,F,17682.5,2020-04-17
1030,M,13336.34,2023-11-03
1643,M,11593.92,2022-01-09
1243,F,17530.22,2021-12-21
1613,M,16761.01,2023-11-15
1014,F,13532.74,2020-09-12
1504,M,16803.81,2020-03-06
1766,F,18113.48,2020-01-21
1076,F,12029.99,2021-09-29
1084,F,15049.22,2023-04-08
1279,M,11468.62,2020-07-13
1263,F,22906.84,2021-09-12
1619,F,12045.39,2020-10-05
1966,F,21615.61,2023-08-15
1880,M,15169.95,2020-04-11
1273,M,16426.55,2021-07-09
1031,F,15622.01,2023-07-28
1737,M,18153.46,2023-06-16
1628,F,20391.22,2021-01-12
1213,M,21583.39,2022-06-18
1261,F,13553.17,2021-04-09
1781,M,20409.82,2020-05-15
1108,M,11523.31,2022-01-28
1760,M,22976.12,2020-08-10
1202,F,16811.45,2021-11-06
1884,M,10283.12,2021-06-03
1860,F,15113.42,2022-11-30
1721,F,16861.77,2020-07-20
1043,M,18803.0,2023-06-26
1262,M,12570.56,2022-03-24
1531,F,16334.23,2023-06-10
1836,F,14842.64,2020-04-19
1780,M,13808.71,2022-02-12
1479,F,14078.61,2022-12-30
1014,F,16279.59,2020-03-03
1210,M,16428.38,2021-02-08
1438,M,15428.67,2021-07-30
1819,F,17477.64,2020-03-14
1211,M,16581.79,2020-03-11
1995,M,17095.03,2021-03-19
1549,M,18835.86,2023-07-15
1127,M,19388.07,2022-11-28
1817,M,12693.07,2023-07-21
1037,F,18535.97,2023-12-14
